video_id,author,create_time,description,play_count,like_count,comment_count,share_count,is_aigc,aigc_badge_type,ai_gc_description_parsed,hashtags,hashtag_ai_signal,hashtag_ai_matches,caption_ai_signal,caption_ai_match,status,raw_source_used,manual_ai
7300972520650362114,shwe.bo321,1699890139,"""""",154.0,8.0,0.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972523502439686,marianoeb,1699890135,"""""",14.0,2.0,0.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972523498278150,hidaullah7,1699890135,"""#❤️❤️💕 #ad #standwithkashmir @Imran khan.pti """,232.0,59.0,8.0,1.0,False,,"""""",ad;standwithkashmir,False,,False,,ok,metadata_csv,
7300972523615833349,yenirgakvqn,1699890135,"""""",0.0,0.0,0.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972520767802630,alzeinmoda,1699890134,"""#CapCut #ازياء_الزين #تنزيلات #عنوان_الفخامه🍁 #اخر#يومين#عروضات_رائعة #مانطو #جاكيت #عباية #فرصة """,15400.0,188.0,4.0,1.0,False,,"""""",CapCut;ازياء_الزين;تنزيلات;عنوان_الفخامه;اخر;يومين;عروضات_رائعة;مانطو;جاكيت;عباية;فرصة,False,,False,,ok,metadata_csv,
7300972520038026498,TrendingTok Shop,1699890135,"""Black Friday: 50% Off + Free Shipping!""",17.0,0.0,0.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972521464057093,braymar25,1699890134,"""""",72.0,12.0,0.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972522030353670,madeira8973,1699890135,"""""",1.0,0.0,0.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972521250213152,georgetachiru476,1699890141,"""""",620.0,33.0,1.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972520260390146,md.jibon9340,1699890139,"""""",11.0,4.0,0.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972523611573510,yennipaolaparra73,1699890135,"""""",363.0,45.0,0.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972520537115910,yudestaa26,1699890133,"""""",451.0,14.0,0.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972520226688298,byrnebites,1699890147,"""Smothered Pork Chops #smotheredporkchops """,711.0,9.0,0.0,1.0,False,,"""""",smotheredporkchops,False,,False,,ok,metadata_csv,
7300972521254325510,belle.nzy,1699890134,"""Happiest birthday to me """,718.0,29.0,3.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972519534726406,rananabeel085,1699890134,"""#💕💕♥️💕💕 #viral # #💕💕♥️💕💕 #CapCut #viral #rajpoot #@Imran Khan Official @ENGLISH GIRL @Isha Rana @Haroon  Ali @caut Gail 👀😘 @kojy ki koji😘 @shamoon """,258.0,44.0,3.0,7.0,False,,"""""",viral;CapCut;viral;rajpoot,False,,False,,ok,metadata_csv,
7300972520314785026,shat676,1699890138,"""""",34.0,12.0,0.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972520964918546,nasernaser0394,1699890136,"""""",170.0,23.0,1.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972521669594373,nyiirmasetia04,1699890135,"""Gk ada rasa kecewa yg Saya rasa kan,Org yg butuh pertolongan Saya udh pasti ke adaan nya kurang dri Saya 🙏 klau lebih dri Saya gk mungkin minta pertolongan🤣 jdi nya saya tau sifat asli banyak Org 👍""",239.0,31.0,2.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972523146005765,irene.hurkalenko,1699890135,"""Краса вийшла❤️ Замовляйте👌 #сумка #сумказнамистин #ручнаробота #хендмейд """,289.0,37.0,2.0,0.0,False,,"""""",сумка;сумказнамистин;ручнаробота;хендмейд,False,,False,,ok,metadata_csv,
7300972523502554374,higikxdf4q5,1699890135,"""""",1.0,1.0,0.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972519870303493,nazeerkhanachakzai0987,1699890134,"""""",35.0,15.0,0.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972521896135942,abdelkarimsliman9,1699890135,"""""",614.0,52.0,3.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972519677316357,fazanbhatti0307,1699890135,"""""",95.0,19.0,0.0,2.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972522860760338,rafsan248,1699890137,"""""",82.0,6.0,0.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972522399419656,moriyom433,1699890135,"""""",114.0,27.0,0.0,3.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972520344210694,user6gu7y876e1,1699890133,"""#السودان🇸🇩🇸🇩🇸🇩_مشاهير_تيك_توك #دويتو مووووجوووعه😔😔💔💔""",863.0,146.0,20.0,2.0,False,,"""""",السودان;دويتو,False,,False,,ok,metadata_csv,
7300972521300430086,wanggg777777,1699890134,"""#🙂🙂 #fypppppppppppppppp #mekanikmuda #pejuangkilometer85 #masukberandafyp😉 #@sulfadli.33 """,446.0,19.0,0.0,0.0,False,,"""""",fypppppppppppppppp;mekanikmuda;pejuangkilometer85;masukberandafyp,False,,False,,ok,metadata_csv,
7300972521971518721,justforu_love,1699890135,"""ganjar 2024 (2)""",2.0,1.0,0.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972522269445409,ragoncsaszilveszter,1699890141,"""""",1564.0,105.0,0.0,5.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972521690582304,user81d5yv8zkt,1699890139,"""""",60.0,18.0,0.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972521761836306,shaplasoha,1699890136,"""""",102.0,35.0,1.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972520390331653,lineth837,1699890134,"""divirtiéndonos un ratito con mis tí@s❤""",14200.0,139.0,0.0,2.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972519773818117,abdoulrachididiallo,1699890135,"""#CapCut 🥰🫥😍""",219.0,16.0,3.0,0.0,False,,"""""",CapCut,False,,False,,ok,metadata_csv,
7300972520855833861,ajoke.herself00,1699890135,"""""",271.0,14.0,0.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972522990783750,,0,"""""",,,,,False,,,,False,,False,,ok,metadata_csv,
7300972520038042882,TrendingTok Shop,1699890135,"""Black Friday: 50% Off + Free Shipping!""",23.0,0.0,0.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972520210009345,samiaalfakuasha5,1699890139,"""""",150.0,33.0,1.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972521896152325,brian2001a,1699890135,"""""",146.0,1.0,0.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972521023655173,fawadf51,1699890134,"""#😂🤣🤣😭😭😭🤣🤣❤️❤️😅😅🌹🌹🤩🤩🤩😡😡😡😡👯 """,140.0,13.0,0.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972523418569989,93mh5,1699890134,"""#تكريت_الموصل_بغداد_الانبار_النجف #مشاهير_تيك_توك #صلاح_الدين #الحجاج #البريه """,2778.0,216.0,3.0,2.0,False,,"""""",تكريت_الموصل_بغداد_الانبار_النجف;مشاهير_تيك_توك;صلاح_الدين;الحجاج;البريه,False,,False,,ok,metadata_csv,
7300972523221437701,user9638517108371,1699890135,"""""",220.0,16.0,0.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972523372432645,sama.lv,1699890135,"""#samalv#goviral #foryoupage #fyp """,287.0,54.0,4.0,0.0,False,,"""""",samalv;goviral;foryoupage;fyp,False,,False,,ok,metadata_csv,
7300972519748619525,kamijan1234,1699890134,"""""",254.0,53.0,2.0,4.0,False,,"""""",,False,,False,,ok,metadata_csv,
7300972522521021697,shamimokm,1699890139,"""#CapCut """,126.0,35.0,1.0,14.0,False,,"""""",CapCut,False,,False,,ok,metadata_csv,
7300972522919578886,tagiroball,1699890136,"""#💖💖💖💖💖💖💖 #samair #alam #nadan #tokar """,143.0,50.0,0.0,0.0,False,,"""""",samair;alam;nadan;tokar,False,,False,,ok,metadata_csv,
6729996821906640133,cerejasecerejos,1566949496,"""""",19.0,6.0,0.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
6729996822208597254,mixedbabiijj,1566949496,"""""",28.0,4.0,0.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
6729996819885034758,pr3tty.pae,1566949497,"""""",26.0,3.0,0.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7275893717683227909,ticubacah8,1694051022,"""""",0.0,0.0,0.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7275893718517943558,michellemaglangit93,1694051022,"""#fypシ #fyppppppppppppppppppppppp """,14.0,5.0,0.0,0.0,False,,"""""",fypシ;fyppppppppppppppppppppppp,False,,False,,ok,metadata_csv,
7275893717515439403,....donut.....2,1694051028,"""""",426.0,17.0,2.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7275893718379531527,ramanand359,1694051024,"""#CapCut #@𝗯𝗵𝗼𝗷𝗮𝗽𝘂𝗿𝗶_𝗹𝗼𝘃𝗲𝗿♥ @aahirbrand3 @Aalok Mandal @Shyam  ram @Aashish ❤️🥵 @Raja Giri @Hit machine Bishal Gupta @Aanand sah @ASSLHA @user2111517430050 @Abid Ansari @Aarun Chy815 @Ãbïšhêķ_šãh """,125.0,73.0,11.0,3.0,False,,"""""",CapCut,False,,False,,ok,metadata_csv,
7275893719075802373,user7665995274306,1694051022,"""""",194.0,27.0,0.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7275893716999589150,nicolehubbard88,1694051035,"""""",446.0,12.0,1.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7275893717548961025,hasarel325,1694051029,"""""",147.0,32.0,0.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
7275893718496857345,easinsheikh21,1694051026,"""""",151.0,29.0,1.0,6.0,False,,"""""",,False,,False,,ok,metadata_csv,
7275893719092546858,nailsbyjayleen.559,1694051027,"""4th time doing toes i already see proggress!! 🫶🏻🩷 #nails #nailsartvideos #559nails #foryouu #fyp #viral #nailsoftiktok #foryoupage #transition #nails💅 """,3195.0,130.0,5.0,0.0,False,,"""""",nails;nailsartvideos;559nails;foryouu;fyp;viral;nailsoftiktok;foryoupage;transition;nails,False,,False,,ok,metadata_csv,
7275893716227738886,rafeeq__jutt,1694051021,"""""",100.0,17.0,0.0,0.0,False,,"""""",,False,,False,,ok,metadata_csv,
